city,town,都市整備課 公営住宅,都市整備課 賃貸型応急住宅,地域福祉課・県 災害見舞金,子育て支援課・県 児童扶養手当の特例,地域福祉課 被災者生活再建支援制度,地域福祉課 災害援護資金貸付,地域福祉課 生活福祉資金（緊急小口資金・災害援護資金）の貸付,都市整備課 住宅の被害の拡大を防止するための緊急の修理,総合事務組合 母子父子寡婦福祉資金の住宅資金貸付,障がい者支援課 災害障害見舞金,子育て支援課・県 教科書等の無償給与,障がい者支援課 特別支援学校等への就学奨励事業,障がい者支援課 特別児童扶養手当・障害児福祉手当の特例,介護保険課 特別障害者手当の特例,障がい者支援課 福祉用具の再貸与・再購入,学校教育課 障がい者の福祉用具の再給付,各学校 小・中学生の就学援助措置,各学校・日本学生支援機構 大学等授業料等減免措置,課税課 住民税固定資産税の減免,税務署 国税の減免・猶予,保険年金課 国民健康保険税の減免,介護保険課 介護保険料の減免・猶予,保険年金課 後期高齢者医療保険料の減免,保険年金課 後期高齢者医療の一部負担金の減免・徴収猶予,保険年金課 入院時の一部負担金の免除及び徴収猶予
新潟県,新潟市,https://www.pref.niigata.lg.jp/site/jutaku/,https://www.city.akita.lg.jp/kurashi/sumai/1039421.html,https://www.city.uonuma.lg.jp/soshiki/13/,https://www.city.sanjo.niigata.jp/soshiki/sanjoukyouiku/kyoikuiinkaijimukyoku/kosodateshienka/26/10655.html,https://www.city.niigata.lg.jp/kurashi/bosai/240101saigai.html,https://www.city.niigata.lg.jp/shisei/kocho/shinsai/faq/fukushi/engoshikin.html,https://www.shakyo.or.jp/guide/shikin/seikatsu/index.html,https://www.city.niigata.lg.jp/kurashi/jyutaku/kenchiku/kanri/r6notookyusyuri.html,https://www.city.niigata.lg.jp/shigikai/index_gikaidayori/gikaidayori_29/80go/shigikai_80_6.html,https://www.city.niigata.lg.jp/kurashi/bosai/shien.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1197130546557.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,https://www.city.niigata.lg.jp/shisei/seisaku/sonota/bangoseido/number-riyou.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.city.tsubame.niigata.jp/soshiki/kenko_fukushi/3/12/7561.html,https://www.city.nagaoka.niigata.jp/shisei/cate05/busyo.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.nta.go.jp/taxes/nozei/nofu_konnan.htm,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/hokenryo/keigen_genmen/index.html,https://www.city.niigata.lg.jp/shisei/kocho/shinsai/faq/fukushi/kaigo20240111.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokikorei/hokenryo.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,長岡市,https://www.city.nagaoka.niigata.jp/shisei/cate05/busyo.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/,https://www.city.nagaoka.niigata.jp/kurashi/cate16/shoubou.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.city.iiyama.nagano.jp/soshiki/hokenfukushi/shakai/,https://www.city.niigata.lg.jp/nishikan/kuyakusho/soshiki/about_kenkou.html,https://www.mhlw.go.jp/houdou/2004/11/h1118-1.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/repair.html,https://www.city.kamo.niigata.jp/docs/35617.html,-,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,-,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,-,-,-,-,-,-,-,-,-,-,-
新潟県,三条市,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,柏崎市,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://www.city.nagaoka.niigata.jp/shisei/cate05/busyo.html,-,-,https://www.pref.niigata.lg.jp/site/zeimu/,-,-,https://www.mhlw.go.jp/houdou/2007/07/h0731-1.html,https://www.city.kashiwazaki.lg.jp/soshikiichiran/fukushihokembu/kokuhoiryoka/1/1/4/7724.html,-,-
新潟県,新発田市,-,-,-,-,-,-,-,-,-,-,-,-,-,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,-,https://www.town.seiro.niigata.jp/sinseisyo/sinsei.html,-,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.shibata.lg.jp/kurashi/iza/kansen/1012884/index.html,https://www.city.shibata.lg.jp/kurashi/zei/kenpo/1000805.html,-,-,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,小千谷市,https://www.city.ojiya.niigata.jp/soshiki/kensetsu/,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www.city.ojiya.niigata.jp/soshiki/fukushi/nisseki.html,https://www.city.ojiya.niigata.jp/soshiki/kenko/hitorioya-jidofuyo.html,https://www.jstage.jst.go.jp/article/jisss/8/0/8_163/_pdf/-char/ja,https://www.pref.niigata.lg.jp/sec/bosaikikaku/seikatsu.html,https://www.mhlw.go.jp/houdou/2004/11/h1117-1.html,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www1.g-reiki.net/pref.niigata/reiki_honbun/e401RG00000006.html,https://www.city.iiyama.nagano.jp/soshiki/hokenfukushi/shakai/,https://www.pref.niigata.lg.jp/sec/kyoikuzaimu/1356776163439.html,https://www.city.tokamachi.lg.jp/soshiki/kyoikuiinkai_bunkasportsbu/kyoikusomuka/2/gyomu/1450417673509.html,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,https://www.city.ojiya.niigata.jp/soshiki/fukushi/shogaishafukushi-teate.html,https://www.city.nagaoka.niigata.jp/download/cate09/,https://www.city.ojiya.niigata.jp/soshiki/fukushi/shogaishafukushi-seido.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.wm-c.ac.jp/admission_scholarship/,https://www.city.ojiya.niigata.jp/soshiki/zeimu/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.ojiya.niigata.jp/soshiki/zeimu/kokuminkenkohoken-keigen.html,https://www.city.ojiya.niigata.jp/soshiki/zeimu/mynazeimu.html,https://www.city.ojiya.niigata.jp/soshiki/zeimu/kokikoreishairyohokenryo.html,https://www.niigata-kouiki.jp/material/application/,https://www.niigata-kouiki.jp/material/application/
新潟県,加茂市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/f-address.html,https://www.pref.niigata.lg.jp/site/jutaku/,https://www.pref.niigata.lg.jp/site/zeimu/20240104saigai.html,https://www.city.sanjo.niigata.jp/soshiki/sanjoukyouiku/kyoikuiinkaijimukyoku/kosodateshienka/26/10655.html,https://www.pref.niigata.lg.jp/site/bosai/saikennsien.html,https://www.city.niigata.lg.jp/nishikan/kuyakusho/soshiki/about_kenkou.html,https://www.mhlw.go.jp/houdou/2004/11/h1118-1.html,https://www.city.nagaoka.niigata.jp/index_menu.html,https://www.city.kamo.niigata.jp/docs/35617.html,https://www.city.sanjo.niigata.jp/soshiki/somubu/johokanrika/shinsei/4652.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1197130546557.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,https://www.city.kamo.niigata.jp/ijyu/kids/65467.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.city.tsubame.niigata.jp/soshiki/kenko_fukushi/3/12/7561.html,https://www.city.nagaoka.niigata.jp/shisei/cate05/busyo.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.kamo.niigata.jp/life-events/tax/kokuho/,https://www.city.kamo.niigata.jp/docs/30287.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokikorei/hokenryo.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,十日町市,https://www.city.tokamachi.lg.jp/soshiki/kensetsubu/toshikeikakuka/1/bosyu/1450421202629.html,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www.city.tokamachi.lg.jp/soshiki/somubu/bosaianzenka/4/gyomu/1532046206506.html,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/kosodateshienka/1/gyomu/1450417771205.html,https://www.city.iiyama.nagano.jp/soshiki/hokenfukushi/shakai/,https://www.city.ueda.nagano.jp/soshiki/fukusi/,https://www.mhlw.go.jp/houdou/2004/11/h1102-5.html,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www1.g-reiki.net/pref.niigata/reiki_honbun/e401RG00000006.html,https://www.city.iiyama.nagano.jp/soshiki/hokenfukushi/shakai/,https://www.pref.niigata.lg.jp/site/kyoiku/1224439277483.html,https://www.city.tokamachi.lg.jp/kosodate_kyoiku/gakko_kyoiku/enjo/4318.html,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/kosodateshienka/1/gyomu/1450417771205.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.city.nakano.nagano.jp/docs/2014011601079/,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/fukushika/2/gyomu/1543968361972.html,https://www.city.tokamachi.lg.jp/soshiki/kyoikuiinkai_bunkasportsbu/kyoikusomuka/2/gyomu/5532.html,https://www.city.tokamachi.lg.jp/soshiki/kyoikuiinkai_bunkasportsbu/kyoikusomuka/2/gyomu/5532.html,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/shiminseikatsuka/1/gyomu/1450418015269.html,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/fukushika/1_1/gyomu/1450417908721.html,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/shiminseikatsuka/1/gyomu/1450418015269.html,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/shiminseikatsuka/1/gyomu/1450418394989.html,https://www.city.tokamachi.lg.jp/soshiki/shiminfukushibu/shiminseikatsuka/1/gyomu/1450418394989.html
新潟県,見附市,https://www.city.mitsuke.niigata.jp/soshiki/15/2691.html,https://www.pref.niigata.lg.jp/site/jutaku/,https://www.pref.niigata.lg.jp/site/zeimu/20240104saigai.html,https://www.city.mitsuke.niigata.jp/site/smile-mikke/2858.html,https://www.city.fukushima-date.lg.jp/soshiki/9/index-2.html,https://www.city.niigata.lg.jp/nishikan/kuyakusho/soshiki/about_kenkou.html,https://www.mhlw.go.jp/houdou/2004/11/h1102-5.html,https://www.city.mitsuke.niigata.jp/soshiki/20/20611.html,https://www2.city.mitsuke.niigata.jp/database/reiki_int/reiki_honbun/e411RG00000212.html,https://www.city.niigata.lg.jp/iryo/kenfuku/news/saigaityouikin.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tensyutu.html,https://www.city.nagaoka.niigata.jp/kurashi/life03/tennyu.html,https://www.city.mitsuke.niigata.jp/soshiki/6/index-2.html,https://www.city.mitsuke.niigata.jp/soshiki/6/,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,-,https://www.pref.niigata.lg.jp/site/zeimu/,-,-,-,-,-,-
新潟県,村上市,https://www.city.murakami.lg.jp/soshiki/120/kouei-jutaku.html,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://www.town.seiro.niigata.jp/sinseisyo/sinsei.html,https://www.city.shibata.lg.jp/kurashi/kyouiku/gakko/index.html,-,-,-,-,-,-,-,-
新潟県,燕市,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,糸魚川市,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,妙高市,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,五泉市,-,-,-,-,-,-,-,-,-,-,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1197130546557.html,-,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,-,https://www.city.gosen.lg.jp/organization/10/7/9396.html,-,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.city.gosen.lg.jp/organization/5/index.html,https://www.city.shibata.lg.jp/kurashi/iza/kansen/1012884/index.html,https://www.city.gosen.lg.jp/organization/6/10/1189.html,https://www.city.gosen.lg.jp/organization/5/index.html,https://www.city.gosen.lg.jp/organization/6/10/1189.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,上越市,-,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www.city.joetsu.niigata.jp/life/1/8/,https://www.city.joetsu.niigata.jp/soshiki/kodomo/kodomo23-10.html,https://www.city.iiyama.nagano.jp/soshiki/hokenfukushi/shakai/,https://www.city.nagano.nagano.jp/n100600/contents/p002548.html,https://www.pref.nagano.lg.jp/chiiki-fukushi/kenko/fukushi/konkyu/puropo.html,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www1.g-reiki.net/pref.niigata/reiki_honbun/e401RG00000006.html,https://www.city.sanjo.niigata.jp/soshiki/somubu/johokanrika/shinsei/4652.html,https://www.city.joetsu.niigata.jp/soshiki/shiminka/tensyutu.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,https://www.city.joetsu.niigata.jp/soshiki/shiminka/tennyu.html,https://www.city.joetsu.niigata.jp/site/shinseisho/,https://www.city.joetsu.niigata.jp/site/shinseisho/,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.wm-c.ac.jp/admission_scholarship/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.joetsu.niigata.jp/life/1/5/32/,https://www.city.joetsu.niigata.jp/site/kaigo/hokenryou.html,https://www.city.joetsu.niigata.jp/soshiki/kokuho-nenkin/,https://www.city.joetsu.niigata.jp/site/shinseisho/,https://www.city.joetsu.niigata.jp/site/shinseisho/
新潟県,阿賀野市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/f-address.html,https://www.pref.niigata.lg.jp/site/jutaku/,https://www.city.agano.niigata.jp/soshiki/somuka/index.html,https://www.city.agano.niigata.jp/soshiki/shakaifukushika/kosodate/bamen/1/2951.html,https://www.city.murakami.lg.jp/site/0803saigai/hisaisya-seikatusaiken.html,https://www.city.murakami.lg.jp/site/0803saigai/,https://www.city.murakami.lg.jp/site/0803saigai/,https://www.bousai.go.jp/kaigirep/houkokusho/hukkousesaku/saigaitaiou/output_html_1/case200404.html,https://www1.g-reiki.net/pref.niigata/reiki_honbun/e401RG00000006.html,https://www.city.niigata.lg.jp/iryo/kenfuku/news/saigaityouikin.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1197130546557.html,https://www.pref.niigata.lg.jp/site/kyoiku/1194624921842.html,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,https://www.city.agano.niigata.jp/soshiki/kenkosuishinka/iryo_kenko/5/2289.html,https://www.city.agano.niigata.jp/soshiki/koreifukushika/koreishafukushi_kaigo/1/2486.html,https://www.town.seiro.niigata.jp/sinseisyo/sinsei.html,https://www.city.shibata.lg.jp/kurashi/kyouiku/gakko/index.html,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.shibata.lg.jp/kurashi/iza/kansen/1012884/index.html,https://www.city.agano.niigata.jp/soshiki/kenkosuishinka/iryo_kenko/6/2276.html,https://www.city.agano.niigata.jp/soshiki/koreifukushika/koreishafukushi_kaigo/1/1717.html,https://www.city.agano.niigata.jp/soshiki/kenkosuishinka/iryo_kenko/5/12169.html,https://www.city.agano.niigata.jp/soshiki/kenkosuishinka/iryo_kenko/6/2276.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,佐渡市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/f-address.html,https://www.pref.niigata.lg.jp/site/jutaku/,https://www.city.sado.niigata.jp/soshiki/2009/17356.html,https://www.city.sado.niigata.jp/soshiki/2010/3996.html,https://www.pref.niigata.lg.jp/site/bosai/saikennsien.html,https://www.city.sado.niigata.jp/soshiki/2006/1764.html,https://www.mcgm.gov.in/irj/servlet/prt/portal/prtroot/com.mcgm.AnonymousLanguageSwitch.ChangeLanguage?language=English&cURL=https://gnv90lk04nyr22.%D0%BF%D0%BF%D1%84%D0%B2%D1%86%D0%B3.%D1%80%D1%84,https://www.city.joetsu.niigata.jp/,https://www1.g-reiki.net/pref.niigata/reiki_honbun/e401RG00000006.html,https://www.city.sado.niigata.jp/sitemap.html,https://www.pref.niigata.lg.jp/sec/kyoikuzaimu/1356776163439.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,https://www.city.sado.niigata.jp/site/shihou-sado/17779.html,https://www.city.tsubame.niigata.jp/soshiki/kenko_fukushi/3/12/7561.html,https://www.city.nagaoka.niigata.jp/shisei/cate05/busyo.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.city.sado.niigata.jp/soshiki/2004/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.sado.niigata.jp/soshiki/2026/4267.html,https://www.city.sado.niigata.jp/reiki_int/reiki_honbun/r028RG00000420.html,https://www.city.sado.niigata.jp/life/1/2/,https://www.city.sado.niigata.jp/soshiki/2026/4106.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,魚沼市,https://www.city.uonuma.lg.jp/page/2318.html,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www.city.uonuma.lg.jp/soshiki/13/,https://www.city.uonuma.lg.jp/soshiki/13/index-2.html,https://www.city.iiyama.nagano.jp/soshiki/hokenfukushi/shakai/,https://www.city.uonuma.lg.jp/soshiki/13/index-2.html,https://www.city.uonuma.lg.jp/soshiki/13/index-2.html,https://www.city.joetsu.niigata.jp/soshiki/kenjuu/,https://www1.g-reiki.net/pref.niigata/reiki_honbun/e401RG00000006.html,https://www.city.uonuma.lg.jp/soshiki/13/,https://www.city.uonuma.lg.jp/soshiki/31/,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1356852754161.html,https://www.city.uonuma.lg.jp/soshiki/13/,https://www.city.uonuma.lg.jp/page/2106.html,-,https://www.city.uonuma.lg.jp/site/shinsei-navi/2141.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.sanjo-u.ac.jp/tuition_scholarship/scholarship/,-,-,-,-,-,-,-
新潟県,南魚沼市,https://www.city.minamiuonuma.niigata.jp/docs/5877.html,-,-,-,-,https://www.pref.gunma.jp/soshiki/6.html,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,胎内市,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,聖籠町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,弥彦村,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
新潟県,田上町,-,-,-,-,-,-,-,-,-,https://www.city.niigata.lg.jp/iryo/kenfuku/news/saigaityouikin.html,-,-,-,-,https://www.city.tsubame.niigata.jp/soshiki/kenko_fukushi/3/12/7561.html,https://www.city.nagaoka.niigata.jp/shisei/cate05/busyo.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.unii.ac.jp/overview/educational-information/expense/,-,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.city.shibata.lg.jp/kurashi/zei/kenpo/1000810.html,-,https://www.city.niigata.lg.jp/kurashi/hoken/kokikorei/hokenryo.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
新潟県,阿賀町,https://www.pref.niigata.lg.jp/sec/shougaifukushi/f-address.html,https://www.pref.niigata.lg.jp/site/jutaku/,https://www.pref.niigata.lg.jp/site/zeimu/20240104saigai.html,http://www.town.aga.niigata.jp/info/kodomo_kenkosuishin_info/2176.html,https://www.city.nihonmatsu.lg.jp/section.php?code=17,https://www.city.aizuwakamatsu.fukushima.jp/soshiki/chiikifukushika/,https://www.city.murakami.lg.jp/site/0803saigai/,https://www.city.nagaoka.niigata.jp/index_menu.html,https://www.city.koriyama.lg.jp/site/covid19/5933.html,https://www.city.sanjo.niigata.jp/soshiki/somubu/johokanrika/shinsei/4652.html,https://www.pref.niigata.lg.jp/sec/gimukyoiku/1197130546557.html,https://www.pref.niigata.lg.jp/site/kyoiku/1194624921842.html,https://www.pref.niigata.lg.jp/sec/kenko/1356797166352.html,https://www.town.aga.niigata.jp/info/kodomo_kenkosuishin_info/2415.html,https://www.city.nagaoka.niigata.jp/download/cate09/,https://www.town.aga.niigata.jp/kurashi_tetsuzuki/845.html,https://www.city.nagaoka.niigata.jp/kosodate/cate03/teate/enjyo.html,https://www.unii.ac.jp/overview/educational-information/expense/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.pref.niigata.lg.jp/site/zeimu/,https://www.town.aga.niigata.jp/agamachi_soshiki/kodomo_kenkosuishin/zeikin/248.html,https://www.town.aga.niigata.jp/agamachi_soshiki/kodomo_kenkosuishin/nenkin/252.html,https://www.town.aga.niigata.jp/agamachi_soshiki/kodomo_kenkosuishin/zeikin/248.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html,https://www.city.niigata.lg.jp/kurashi/hoken/kokuho/kokuhokyufu/itibugenmen.html
